B,method,p,mean_alpha,repetition,fullness_mean,fullness_std,fullness_min,fullness_max,time_avg_fullness_mean,time_avg_fullness_std,time_avg_fullness_min,time_avg_fullness_max,n_seeds
240,immediately,0.6,0.5020833333333333,621,0.6108856930457893,0.000426207966382142,0.6100544585935335,0.6118101545253863,0.6108944955630491,0.00042935675983531537,0.6100827010618685,0.6116639192703632,20
240,immediately,0.6,0.5020833333333333,631,0.6108839359407674,0.0004084304520648843,0.610246552914172,0.611788323517106,0.6108946960002021,0.0004262270342849518,0.6100852041497271,0.6116675266801511,20
240,immediately,0.6,0.5020833333333333,641,0.6108802953308367,0.00038557954712198844,0.6102446809351125,0.6116605955020589,0.6108946965886441,0.0004219904583592679,0.6100924936999353,0.6116690139733223,20
240,immediately,0.6,0.5020833333333333,651,0.6108800866728062,0.00035316845408871943,0.6103045862994515,0.6116178981591935,0.6108948788072424,0.000417264852695321,0.610104631677871,0.611668993102389,20
240,immediately,0.6,0.5020833333333333,661,0.6109375525574169,0.0003526881995785958,0.6103205982866688,0.6117784861169784,0.6108956272754438,0.000412827431627938,0.6101178814972392,0.6116685090983508,20
240,immediately,0.6,0.5020833333333333,671,0.6108922432864572,0.00037318012545837885,0.6102670349907919,0.6118000907990315,0.610896403077817,0.00040865558504656535,0.6101365536783869,0.6116736663331547,20
240,immediately,0.6,0.5020833333333333,681,0.6108646042750756,0.0003606247917965906,0.6102195914543007,0.6117754501062362,0.6108961351560507,0.0004050928617731142,0.6101519540218102,0.6116780159381129,20
240,immediately,0.6,0.5020833333333333,691,0.6108579734904206,0.00038331231064324303,0.6102719143946057,0.6117380411863672,0.610895524313672,0.0004017370972382635,0.6101653973638765,0.6116814806228228,20
240,immediately,0.6,0.5020833333333333,701,0.6108778399580043,0.0004222883436437622,0.6102654317419951,0.6117238532508726,0.6108951929120336,0.00039913671736601573,0.6101784507963449,0.6116829608379207,20
240,immediately,0.6,0.5020833333333333,711,0.6108624684612023,0.00041814548459783086,0.610233051752874,0.6116096286460787,0.610894920834344,0.00039690891780186187,0.6101888842491519,0.6116821054269462,20
240,immediately,0.6,0.5020833333333333,721,0.6108120791696232,0.00040238200439860064,0.6102101448257455,0.6115201340156117,0.6108939994776847,0.0003944565237334332,0.6101975540630277,0.611679827720798,20
240,immediately,0.6,0.5020833333333333,731,0.6108109965265703,0.000435116200943838,0.6101329214315895,0.6116581372256286,0.6108920381690115,0.0003924341444886264,0.610201668575105,0.6116768564304135,20
240,immediately,0.6,0.5020833333333333,741,0.6108700862690326,0.00044264281975381375,0.6101995489646689,0.6116876978091988,0.6108910711732196,0.00039092024293188425,0.6102075810003009,0.611676816259158,20
240,immediately,0.6,0.5020833333333333,751,0.6108547555774142,0.0003947865585096749,0.6102026917682598,0.6114973984728698,0.6108908709587423,0.00038885620401970877,0.6102148039692412,0.6116742880899748,20
