B,method,p,mean_alpha,repetition,fullness_mean,fullness_std,fullness_min,fullness_max,time_avg_fullness_mean,time_avg_fullness_std,time_avg_fullness_min,time_avg_fullness_max,n_seeds
240,immediately,0.6,0.6,1,0.575,0.044426165831931916,0.5,0.6,0.5538124215616738,0.038427282021138175,0.4745762711864407,0.6222222222222222,20
240,immediately,0.6,0.6,10001,0.567703953996315,0.0003690964795816839,0.5672395212977143,0.5685940076183978,0.5676253412682831,0.00037319379209666643,0.5669862248645031,0.5687252552629346,20
240,immediately,0.6,0.6,20001,0.5678855432269007,0.0002779241268939507,0.5675276892373755,0.5683609290342136,0.5677783956197903,0.00019872084036012583,0.567519023332639,0.5681727321423887,20
240,immediately,0.6,0.6,30001,0.5677610941508251,0.00028534971204749113,0.5671302276636904,0.5682402187020563,0.5677984936864722,0.00019193412621152105,0.5673276677888683,0.568053793380566,20
240,immediately,0.6,0.6,40001,0.567788947578512,0.00022160005302358993,0.567398119122257,0.5681960227272728,0.5677794459274758,0.00018299975890565627,0.5673841215055557,0.5681251415205438,20
240,immediately,0.6,0.6,50001,0.567666688551492,0.0002487017831437795,0.5672820923970593,0.5680576226127856,0.5677554561076192,0.00016746331526306735,0.5674569498382381,0.5680862108287552,20
240,immediately,0.6,0.6,60001,0.5676864926727819,0.00022365568919030515,0.567138644183145,0.5680227457761902,0.5677291134605034,0.00017399940958884845,0.5673949947209858,0.5680674998313281,20
240,immediately,0.6,0.6,70001,0.5677313409386475,0.00021340208554555896,0.5672552531137817,0.5680777335645286,0.5677202905558543,0.00017793291156272478,0.5673399991961579,0.5680468563890463,20
240,immediately,0.6,0.6,80001,0.5677368965419861,0.00018191064194849601,0.5673588357942215,0.5681418443074082,0.5677237405062685,0.00017558516393793134,0.5673323730560929,0.5680217840811185,20
240,immediately,0.6,0.6,90001,0.5677439747908982,0.00017377810960285728,0.5674406190498207,0.5680494660394348,0.5677274715965595,0.00016639373188819502,0.5673508647906678,0.5680147510079668,20
240,immediately,0.6,0.6,100001,0.567760329879409,0.00016933722216408187,0.5673472243760188,0.5681154095976457,0.5677313634798778,0.00015927347902507514,0.567373994572867,0.5680265365093532,20
240,immediately,0.6,0.6,110001,0.5677404921526071,0.00014936819551277785,0.5673927508497919,0.5680666800935752,0.5677348277786614,0.00015082397596454392,0.5674035990138764,0.568036434640332,20
240,immediately,0.6,0.6,120001,0.5677451943749852,0.00015785219913540372,0.5674351671319071,0.5680664127220569,0.567735692584649,0.00014691569380648024,0.5674143538617743,0.5680439645640696,20
240,immediately,0.6,0.6,130001,0.5677452039221559,0.00016076742213020734,0.5673926326815643,0.5679669125410498,0.5677361271378841,0.000145870132229854,0.5674139077359344,0.5680332642254116,20
240,immediately,0.6,0.6,140001,0.5677405738715817,0.00017189021628872284,0.5674381969644975,0.5680337247328232,0.5677374152651508,0.00014506426903136143,0.5674165282120106,0.5680283092594641,20
240,immediately,0.6,0.6,150001,0.5677449084920229,0.00018516515195437057,0.5672988434744679,0.5680228015455167,0.5677378825990199,0.0001439874968562845,0.5674228257148504,0.5680099012861821,20
240,immediately,0.6,0.6,160001,0.5677367206573002,0.00014809545730914815,0.567392846166576,0.5679446919984192,0.5677384578054565,0.00014218246846114008,0.5674333237746255,0.567987639711902,20
240,immediately,0.6,0.6,170001,0.5677233437044364,0.00012867822182102438,0.5674114175856453,0.5678865391638978,0.5677375749204404,0.00013746499998338853,0.567451565102769,0.5679631285271566,20
240,immediately,0.6,0.6,180001,0.5677214846375777,0.0001188581078245161,0.5675346745994961,0.5679238397327828,0.5677362887561791,0.00013188169381854855,0.5674700009159616,0.5679448235950554,20
240,immediately,0.6,0.6,190001,0.5677280259308646,0.00012362393613820337,0.5675240549280741,0.5679470317450828,0.5677346753750252,0.0001270505502830951,0.5674883445196449,0.5679354036509366,20
240,immediately,0.6,0.6,200001,0.567731679162788,0.00011627344328739166,0.5675601279652503,0.5678947961220552,0.5677341731611217,0.00012345865292622357,0.5675005869621501,0.5679273832821834,20
240,immediately,0.6,0.6,210001,0.5677434836704951,0.0001248249764903055,0.5675406149948922,0.5679970356105398,0.5677340892392058,0.00011983936523613402,0.5675075472371996,0.5679133839846204,20
240,immediately,0.6,0.6,220001,0.5677336012182513,0.0001213570813345353,0.5675111653014933,0.5679717048109566,0.5677344041963528,0.00011705396040353198,0.567517671416423,0.567903862256272,20
240,immediately,0.6,0.6,230001,0.5677424979982961,0.00013046829275781196,0.5674497439085768,0.568000474154856,0.5677350079697392,0.00011524599770578034,0.5675282284587146,0.567898792145109,20
240,immediately,0.6,0.6,240001,0.5677389675538739,0.00013499047716492374,0.5674211760700573,0.568002650667992,0.5677351142130478,0.00011390124680867564,0.5675366688870855,0.5678896742383222,20
240,immediately,0.6,0.6,250001,0.5677394484175544,0.00011521282849190954,0.5675340065016435,0.5679672306937351,0.5677355121963513,0.00011190168595197094,0.5675446666155894,0.5678803323647318,20
240,immediately,0.6,0.6,260001,0.5677331861932478,0.00011860896815816544,0.5675667415900394,0.5679717588051668,0.567735449606671,0.00010937623757773959,0.5675550368199287,0.5678726960635971,20
240,immediately,0.6,0.6,270001,0.5677371879938562,9.769096920926151e-05,0.5675990439144849,0.567948074312575,0.5677350901313108,0.00010709906705046152,0.5675574502174954,0.5678756529606781,20
240,immediately,0.6,0.6,280001,0.5677384551004407,9.736245909628935e-05,0.5675757305484384,0.567922627579306,0.5677350774763968,0.00010528634814785655,0.5675598374221189,0.5678762205079977,20
240,immediately,0.6,0.6,290001,0.5677396353780205,9.87405041684661e-05,0.5675736505819893,0.567898196439878,0.5677354354661388,0.00010414095870142419,0.5675608801403862,0.5678777560376373,20
240,immediately,0.6,0.6,300001,0.5677415072826821,0.00010090252052064048,0.5675817314968973,0.5679058541433326,0.5677355122217576,0.00010280245843587435,0.5675621708474783,0.5678790842173902,20
240,immediately,0.6,0.6,310001,0.5677363444035485,0.0001040851840779417,0.5675612338619366,0.5679150987985886,0.5677357788917664,0.0001015933956244187,0.5675633420865338,0.567880920008904,20
240,immediately,0.6,0.6,320001,0.5677427680796787,0.00010479414674687871,0.5675614797227471,0.5679160386087047,0.5677360460925505,0.00010059575257815635,0.5675639917842863,0.5678836275365643,20
240,immediately,0.6,0.6,330001,0.5677461489615138,0.00010534343879850988,0.567536982948145,0.5679214825115133,0.5677366386216044,9.969699908591648e-05,0.5675638873396847,0.5678842395995358,20
240,immediately,0.6,0.6,340001,0.5677442553765637,9.520638390602104e-05,0.5675922473804582,0.5679114283487189,0.5677369015915988,9.851794713233204e-05,0.5675648644697086,0.5678844542176062,20
240,immediately,0.6,0.6,350001,0.5677462039163468,9.783779441282887e-05,0.5675645873141569,0.5679526339674732,0.5677373859409195,9.7473544194348e-05,0.567565803236901,0.5678840270668395,20
240,immediately,0.6,0.6,360001,0.5677389528627514,8.95936201724294e-05,0.5675957342145758,0.5679189771176615,0.5677377922565175,9.635861333189496e-05,0.5675663911886143,0.5678816114032662,20
240,immediately,0.6,0.6,370001,0.567733345167417,9.015597317173698e-05,0.5675787615669426,0.5679269494423587,0.5677376696136268,9.519575117258328e-05,0.5675670172997616,0.5678785345334604,20
240,immediately,0.6,0.6,380001,0.5677449556619948,9.37419225913888e-05,0.5676008322798722,0.5678748088408908,0.5677376713854108,9.404777104218115e-05,0.567568358705978,0.5678758325997084,20
240,immediately,0.6,0.6,390001,0.5677509268934485,8.893662638562596e-05,0.5676005693455728,0.5678730297404536,0.5677382555854842,9.32261116790445e-05,0.5675705712503888,0.567875945223638,20
240,immediately,0.6,0.6,400001,0.5677672128546274,9.22367228675827e-05,0.5675925339064742,0.5679121896367643,0.5677391423651335,9.238900946562887e-05,0.5675727493389918,0.5678758010997927,20
240,immediately,0.6,0.6,410001,0.5677617490841028,8.717523102954972e-05,0.5675958911695216,0.5679177140028775,0.5677402980822026,9.148230436406556e-05,0.5675754969256778,0.5678768871600952,20
240,immediately,0.6,0.6,420001,0.5677587984603065,8.752843267812096e-05,0.56756943024273,0.5678971225262167,0.5677411798925582,9.051572691849259e-05,0.567579317169027,0.5678765999274716,20
240,immediately,0.6,0.6,430001,0.567764656664244,8.978013960757382e-05,0.5675824081541603,0.5679087403593314,0.5677422333369172,8.966682810672813e-05,0.5675843273658758,0.5678778503278218,20
240,immediately,0.6,0.6,440001,0.567765156668344,9.116356166222429e-05,0.5675625822318918,0.5679276496238563,0.5677432413116422,8.888806827428809e-05,0.5675906609616415,0.567877856749181,20
