B,method,p,mean_alpha,repetition,fullness_mean,fullness_std,fullness_min,fullness_max,time_avg_fullness_mean,time_avg_fullness_std,time_avg_fullness_min,time_avg_fullness_max,n_seeds
240,immediately,0.6,0.6,450001,0.5677591739243706,8.742058352439699e-05,0.5676331264910848,0.5678976978740481,0.5677412761336307,7.18097623314881e-05,0.5676093476392212,0.5678624109727246,20
240,immediately,0.6,0.6,460001,0.5677636022069072,8.87684147331553e-05,0.5676139904205064,0.5679270091917552,0.5677421880993236,7.146843099351507e-05,0.5676107359009896,0.5678645850375722,20
240,immediately,0.6,0.6,470001,0.567762892044743,8.867391367071371e-05,0.5676224038878429,0.5679601091447828,0.5677430193449273,7.139441330207108e-05,0.5676118486135481,0.5678677184741221,20
240,immediately,0.6,0.6,480001,0.5677580488199713,9.203494748455889e-05,0.5676123436507173,0.5679302299166091,0.567743727676779,7.137710235985557e-05,0.5676123507552797,0.5678709850919226,20
240,immediately,0.6,0.6,490001,0.5677582032130075,8.7151400693422e-05,0.5676086118792903,0.5679066193437872,0.5677442859959946,7.125879070296122e-05,0.5676131978993564,0.5678726588708892,20
240,immediately,0.6,0.6,500001,0.5677594583378944,8.282350982719423e-05,0.5676063181268121,0.5678972850020899,0.5677448919205063,7.125049214046346e-05,0.5676131104268151,0.5678738851596108,20
240,immediately,0.6,0.6,510001,0.5677564714284289,7.777760693537462e-05,0.5676085363704658,0.5678954836808315,0.5677454462851304,7.111465661941274e-05,0.5676130241426273,0.5678748250559721,20
240,immediately,0.6,0.6,520001,0.5677521970038056,8.281565889658646e-05,0.5675877458041338,0.5678861026524963,0.5677458515132384,7.087371656641635e-05,0.5676122860514277,0.5678754009246604,20
240,immediately,0.6,0.6,530001,0.5677542448648131,8.00098177653487e-05,0.567580505252787,0.567883160581697,0.5677461720653011,7.071390308835144e-05,0.5676113117698189,0.5678760483922279,20
240,immediately,0.6,0.6,540001,0.5677514625158312,8.1683824661926e-05,0.5675820837791647,0.5679072027326802,0.5677463733466567,7.051689058058827e-05,0.5676100830047813,0.5678765782551457,20
