B,r,alpha,p,fullness_mean,fullness_std,fullness_min,fullness_max,time_avg_fullness_mean,time_avg_fullness_std,time_avg_fullness_min,time_avg_fullness_max,n_seeds
240,1,0.004166666666666667,0.22,0.5202135589730862,0.0024522130186499977,0.5155170636148056,0.522466039707419,0.5206965494742106,0.0007733367500335841,0.5194787488045253,0.5214461287738031,8
240,1,0.004166666666666667,0.22999999999999998,0.5352425958109983,0.001526616688803429,0.5326515393629487,0.5374610340750295,0.5362954620093904,0.00047282129347853103,0.5355339916656585,0.5371402460093598,8
240,1,0.004166666666666667,0.24,0.5453562440916336,0.0014407753540820396,0.5430650591940914,0.5473453749315819,0.5458695489319076,0.0003631820236837449,0.5454363511317409,0.5463874045442486,8
240,1,0.004166666666666667,0.25,0.560916483999848,0.0023969134906556334,0.5583472920156337,0.5653550429669832,0.5604612446395973,0.0007948437057483141,0.559121172317882,0.5614929789672859,8
240,1,0.004166666666666667,0.26,0.5690296373480317,0.0021672623564724172,0.5663155510250312,0.5723443223443223,0.5690796003934406,0.0005402707730494441,0.5682345353633225,0.5698953889531719,8
240,1,0.004166666666666667,0.27,0.5789144953700018,0.0025493621745613713,0.5759041695461875,0.584180394905947,0.5779338619270669,0.0006619074795349621,0.5769911851251781,0.5787814551611262,8
240,1,0.004166666666666667,0.28,0.5909749383318781,0.0027021157585429357,0.5876821814762576,0.5960896518836433,0.5899606984646382,0.0008583225276767837,0.5885508947445857,0.5908892058717927,8
240,1,0.004166666666666667,0.29,0.5993893154560773,0.0015899638349675315,0.5975857535556353,0.6021194605009634,0.5978024753606416,0.0004299216415702527,0.5974252486699612,0.5987968278472442,8
240,1,0.004166666666666667,0.3,0.6089135423003507,0.0012161395675002733,0.6076072426783328,0.6105006105006106,0.6087793292202799,0.0005168410413846684,0.6079404582658309,0.6093783515535116,8
240,1,0.004166666666666667,0.31,0.6160964124658479,0.002706210873992807,0.6125199068969741,0.6195786864931846,0.6158338042096673,0.0005713999817226331,0.615192819754106,0.6169004291489185,8
240,1,0.004166666666666667,0.32,0.6234672294589166,0.002137414811024094,0.6211951795254069,0.6270378730875344,0.6223324978996168,0.00033468715158702734,0.621839476504054,0.6229436564507215,8
240,1,0.004166666666666667,0.33,0.63078466400757,0.0025656815708831205,0.6270378730875344,0.6349206349206349,0.6313901579251091,0.0006100429939356833,0.6301737752019128,0.6322263440621458,8
240,1,0.004166666666666667,0.34,0.6380637074110326,0.003147361455620764,0.6332320162107397,0.642508352608584,0.6372901967659713,0.0005008289196512139,0.6362931880090156,0.6379661617137566,8
240,1,0.004166666666666667,0.35,0.6460616806744045,0.0017717120651725142,0.6439979392065945,0.6490134994807892,0.6452473646950144,0.00039831719797999305,0.644659705150897,0.6458015839097997,8
240,1,0.004166666666666667,0.36,0.6514311984729313,0.0024159442251557575,0.6482561908466226,0.6548788474132285,0.6501944356060613,0.0003324278442116981,0.6496327828974094,0.6507408688069466,8
240,1,0.004166666666666667,0.37,0.6557352739118486,0.0037719717767774287,0.6482561908466226,0.6603275224511358,0.6549398944330831,0.00041278739285030374,0.6542261017000333,0.6554782292443587,8
240,1,0.004166666666666667,0.38,0.6626024590813722,0.002850589907845262,0.6585012511523772,0.6666666666666666,0.6611938151702373,0.0007238580483057783,0.6600314138525951,0.6622409584908365,8
240,1,0.004166666666666667,0.39,0.6663285010832791,0.004646730520026628,0.6603275224511358,0.6731287022078621,0.6651490817655891,0.00062372634013221,0.6644815882167445,0.6662452076643978,8
240,1,0.004166666666666667,0.39999999999999997,0.667818509782832,0.0035567430402090863,0.6629541235746487,0.6723141051499261,0.6690939649051408,0.0004904272096805603,0.6686184379044574,0.6701037124897242,8
240,1,0.004166666666666667,0.41,0.6734773544044416,0.0025809867169015164,0.6704210244033253,0.6766815536608473,0.6741841367851484,0.00040129354979875133,0.673645617819903,0.6746345421396743,8
240,1,0.004166666666666667,0.42,0.6762733415114828,0.0016781707973176564,0.6739452756436177,0.6786102062975027,0.6773754895923028,0.0003694178830495215,0.6768214537894912,0.6779090593520717,8
240,1,0.004166666666666667,0.43,0.6811860232838958,0.0028329709233404854,0.676956404007582,0.6850253459377997,0.6811098887623275,0.0003637155138508707,0.6805379929838328,0.6815203631205566,8
240,1,0.004166666666666667,0.44,0.6834521149542534,0.002316467252753347,0.6805498843065196,0.6867188572998214,0.6834822538510745,0.0005963123610887394,0.6828880527164112,0.6845047093843919,8
240,1,0.004166666666666667,0.45,0.6885767969533241,0.0033044857264029302,0.6847439057792386,0.6947339169098236,0.6861272110385748,0.0006368616479068969,0.685215957585896,0.686926629442975,8
240,1,0.004166666666666667,0.46,0.6885385247370667,0.002954553081690291,0.6844626967830253,0.6915629322268326,0.6875261495438054,0.0005829213940544352,0.6862470961175023,0.6880758638293866,8
240,1,0.004166666666666667,0.47,0.693746781191506,0.004432425991936681,0.6844626967830253,0.6979341150195422,0.6894155817094161,0.0008297997965642227,0.6879403118280896,0.6904552742709481,8
240,1,0.004166666666666667,0.48,0.7068450267851567,0.005032458688262636,0.6991051454138703,0.7143877696813831,0.690874933192543,0.0012945069321278137,0.6884838771892442,0.6923814025681931,8
240,1,0.004166666666666667,0.49,0.7153077760928954,0.009693490951285008,0.7005744710662744,0.7293946024799417,0.6920678829121497,0.0012284893492031396,0.690072918194398,0.6940374517788235,8
240,1,0.004166666666666667,0.5,0.7233997745907432,0.01073227066163297,0.7143877696813831,0.7404116688879017,0.6933100457702113,0.0020004948112725693,0.6901630730969477,0.6961965972012977,8
240,1,0.004166666666666667,0.51,0.7229767274615821,0.00748580473209389,0.7119464616260858,0.7329228965112871,0.6918738533393355,0.000959550058714073,0.6904810571224747,0.6930298297173138,8
240,1,0.004166666666666667,0.52,0.7171962621976713,0.0058719523383395904,0.7113387395077536,0.725268349289237,0.69137246882769,0.0011557576994287045,0.6900110054410199,0.6928057666081435,8
240,1,0.004166666666666667,0.53,0.698880967838515,0.007370013916935037,0.6830601092896175,0.7056167090036692,0.6902640221235405,0.0008820666299036579,0.6887535791326028,0.6915774725351015,8
